"","seasonal","trend","remainder"
"1",0.214129103111167,0.331280735077347,0.717439442711486
"2",-0.231366105753826,0.316128662886643,-0.0847625571328175
"3",-0.173420827538811,0.30097659069594,-0.127555763157129
"4",-0.0635476109410751,0.285824518505237,0.201163905235838
"5",-0.02187942140011,0.276194035043327,-0.254314613643217
"6",0.35327983264445,0.266563551581418,-0.619843384225868
"7",0.295489442936205,0.256933068119508,0.198014343244287
"8",0.12704525417771,0.250830701915659,-0.37787595609337
"9",-0.112549908498495,0.244728335711811,-0.132178427213316
"10",-0.0242564489536822,0.238625969507962,-0.21436952055428
"11",-0.411471106491974,0.264244055046496,0.147227051445478
"12",0.064444173200619,0.289862140585029,0.224407615814352
"13",0.211613381055098,0.315480226123563,-0.0617797637786613
"14",-0.23125779872268,0.354654948906929,-0.123397150184249
"15",-0.175909102250381,0.393829671690295,-0.0335749620399139
"16",-0.0714156213489886,0.433004394473662,0.138008897475327
"17",-0.0328992774002618,0.473479598333461,0.536280657066801
"18",0.350113825873905,0.51395480219326,-0.864068628067165
"19",0.291979997431212,0.554430006053059,0.438015234515729
"20",0.136420300846024,0.646265997926043,-0.782686298772067
"21",-0.115386068734417,0.738101989799027,0.69726311593539
"22",-0.0270500197649679,0.829937981672011,-0.142898443407043
"23",-0.397272776153513,0.931597958634843,-0.53432518248133
"24",0.0761663957097344,1.03325793559768,-1.10942433130741
"25",0.209326836345293,1.13491791256051,-0.0308177919058001
"26",-0.23093500809259,1.16894758499949,0.974601253693102
"27",-0.178197587110329,1.20297725743847,-0.0257839047281414
"28",-0.0791001445982917,1.23700692987745,0.99170943122084
"29",-0.0437519489348159,1.20552747122773,0.96989833210709
"30",0.347087336317163,1.174048012578,1.53556071510484
"31",0.288582401888228,1.14256855392827,-0.382447387316502
"32",0.145873587646349,1.04324159703689,-0.778260262683237
"33",-0.118177598668323,0.943914640145501,-0.153661827527178
"34",-0.0298527969906736,0.844587683254115,0.118560619636559
"35",-0.383137488945909,0.739055856367814,-0.355918367421905
"36",0.0877463260213306,0.633524029481513,-0.463625398202844
"37",0.198791330565083,0.527992202595213,-0.361537214060296
"38",-0.224957824960102,0.494849693264712,-0.26989186830461
"39",-0.179232782808398,0.461707183934211,0.528085873274188
"40",-0.0911370420865923,0.42856467460371,-0.337427632517118
"41",-0.0562792634976005,0.419948455704345,-0.363669192206744
"42",0.355181072102601,0.41133223680498,0.467760203692419
"43",0.276389436259483,0.402716017905615,-0.679105454165097
"44",0.163003566642679,0.403348878838078,1.21014623991924
"45",-0.124267608396939,0.403981739770541,-0.279714131373602
"46",-0.0351288499248243,0.404614600703005,-0.0556854757781804
"47",-0.364320645595221,0.425455872215142,-0.0611352266199208
"48",0.101718776892527,0.446297143727279,-0.112606168419805
"49",0.187638897319669,0.467138415239415,-0.369542222059085
"50",-0.219325303062942,0.504973756953423,-0.285648453890481
"51",-0.180340373511919,0.542809098667431,0.160908666644489
"52",-0.102753600892842,0.580644440381438,-0.477890839488596
"53",-0.0678935056908329,0.627253043357211,0.0506834939336219
"54",0.364856563982647,0.673861646332984,0.0326662208843694
"55",0.266446910450404,0.720470249308756,0.39098543004084
"56",0.183097159022962,0.731488603833254,0.288167944443785
"57",-0.126680831177313,0.742506958357751,0.246454468819562
"58",-0.0361829271284556,0.753525312882248,0.340316206746207
"59",-0.340736637731736,0.736864808075767,-0.39612817034403
"60",0.12067266608689,0.720204303269285,0.793643822443825
"61",0.174716104661873,0.703543798462804,0.293979161275324
"62",-0.217169315455349,0.674713080497978,-0.457543765042628
"63",-0.183066599137698,0.645882362533151,-0.462815763395453
"64",-0.157397084641263,0.617051644568325,-0.459654559927062
"65",-0.125925084865917,0.595768736067139,-0.238154144501221
"66",0.367189102231251,0.574485827565953,0.0527811341027958
"67",0.252615888500212,0.553202919064767,0.615347113435021
"68",0.252345563945975,0.542463492839878,-0.0842260962858522
"69",-0.151842200142157,0.531724066614989,-0.379881866472832
"70",-0.0462275206718866,0.5209846403901,0.431181963881787
"71",-0.271667263428182,0.5067606478119,0.0554981459162815
"72",0.196413702895043,0.492536655233701,0.421690961671257
"73",0.155796254999709,0.478312662655501,-0.25612284285521
"74",-0.221665512748708,0.479617896288346,-0.0514462132396371
"75",-0.193100137561015,0.48092312992119,0.0177463736398248
"76",-0.219858360762127,0.482228363554035,-0.262370002791908
"77",-0.19228493598835,0.493490556177069,-0.301205620188719
"78",0.360854393834874,0.504752748800103,-0.865607142634977
"79",0.229778645207405,0.516014941423138,0.146814081569458
"80",0.312535850235414,0.545585612196427,0.61863035796816
"81",-0.186113585031532,0.575156282969716,-0.0444090291381835
"82",-0.0650086368972903,0.604726953743005,0.133884796954286
"83",-0.210960918564041,0.640679769224923,0.647173350039118
"84",0.264788029283926,0.676632584706842,-0.325855564390768
"85",0.179489497212844,0.712585400188761,-0.0286109084016051
"86",-0.148753886711561,0.721691235990121,-0.572937349278559
"87",-0.207732359308486,0.73079707179148,-0.0639082551829945
"88",-0.225997220928756,0.73990290759284,0.866379533835916
"89",-0.215234281127846,0.759915337636123,-0.318635925208277
"90",0.28753565780577,0.779927767679405,0.220880633014825
"91",0.225227952547113,0.799940197722688,-0.409496904769801
"92",0.261567099322574,0.821233750480308,-0.253511747802882
"93",-0.186381455638796,0.842527303237928,0.386761110900868
"94",-0.0921258745930278,0.863820855995548,-0.24257572190252
"95",-0.145729391085743,0.830916858686895,-0.133270484001151
"96",0.212364781667519,0.798012861378241,0.26000941155424
"97",0.217170173953594,0.765108864069588,0.460227963576818
"98",-0.0629077865295986,0.704254798842201,0.725474707487398
"99",-0.21048306729394,0.643400733614813,0.119435793279128
"100",-0.222212089562337,0.582546668387425,0.137637984974912
"101",-0.230217156963263,0.509667525034639,0.357637445828624
"102",0.219800124539823,0.436788381681853,-0.473514376021675
"103",0.223877196109058,0.363909238329067,-0.587786434438125
"104",0.211435393885041,0.309086175777662,-0.520521569662703
"105",-0.188175171517683,0.254263113226258,-0.0660879417085748
"106",-0.12270650502006,0.199440050674853,-0.0767335456547936
"107",-0.0858988037984106,0.232756010656823,-0.146857206858413
"108",0.153243366800625,0.266071970638794,-0.116690785839418
"109",0.249345766619036,0.299387930620764,-0.144117976039799
"110",0.0372458704527789,0.3626893556552,-0.234635037107979
"111",-0.192697141713316,0.425990780689636,-0.23329363897632
"112",-0.212403361325651,0.489292205724073,-0.276888844398422
"113",-0.199612465774464,0.540514742487745,0.0496450674867186
"114",0.193746820950595,0.591737279251417,1.19952975149799
"115",0.170782483143785,0.64295981601509,0.305244708641125
"116",0.162290368123773,0.668472293131134,0.122724866845094
"117",-0.169572016904337,0.693984770247177,-0.0476689892928407
"118",-0.103919997287854,0.719497247363221,-0.615577250075367
"119",-0.121505317144153,0.693047396484738,0.184701531059414
"120",0.0775578766936565,0.666597545606256,0.401563569600088
"121",0.281880784258543,0.640147694727773,-0.110257072686316
"122",0.138839242478331,0.602253897471058,0.368952852850611
"123",-0.172391211020409,0.564360100214343,0.0839872669060656
"124",-0.199098381894834,0.526466302957629,-0.327367921062794
"125",-0.164535277309687,0.482454532265524,0.0860990027441627
"126",0.17299207580698,0.438442761573419,-0.611434837380399
"127",0.123812389793762,0.394430990881314,0.548049147424924
"128",0.11978648509797,0.351306201958128,0.195573260643902
"129",-0.143811196435307,0.308181413034942,-0.164370216599635
"130",-0.0779019907637038,0.265056624111756,-0.187154633348052
"131",-0.149806498761688,0.238630689107169,0.306053270854519
"132",0.00870760434311204,0.212204754102582,-0.220912358445694
"133",0.253594414215812,0.185778819097996,-0.166466512813807
"134",0.255045179607464,0.162368634216117,-0.231772021523581
"135",-0.157233520039553,0.138958449334238,0.0182750707053149
"136",-0.25669886300915,0.115548264452359,0.141150598556791
"137",-0.149637621593917,0.127918669699919,0.021718951893998
"138",0.0968539711719009,0.14028907494748,0.182789751480619
"139",0.142442246194522,0.15265948019504,-0.295101726389562
"140",0.0799503030262882,0.19903010946022,-0.278980412486509
"141",-0.0683307259424518,0.245400738725401,-0.177070012782949
"142",0.0140994157801215,0.291771367990581,-0.305870783770702
"143",-0.187288687851246,0.339021756585871,0.129923477865376
"144",-0.0258956873780509,0.386272145181161,-0.36037645780311
"145",0.216227969282574,0.433522533776451,0.190962694940975
"146",0.362764817775498,0.488935898622887,0.391069342301615
"147",-0.14996835209039,0.544349263469324,0.350832111521066
"148",-0.321030778951492,0.59976262831576,0.394256839935732
"149",-0.140310312502508,0.616794689459245,-0.476484376956737
"150",0.0166484495719214,0.633826750602731,0.120812939825348
"151",0.15850761528984,0.650858811746216,-0.155011817536056
"152",0.0391295156758481,0.621633602021563,0.297590104102589
"153",0.00774502129832854,0.59240839229691,-0.131610612395238
"154",0.108071025232467,0.563183182572257,1.09052088279528
"155",-0.221425747871691,0.535798557729712,-0.314372809858021
"156",-0.0561957656876322,0.508413932887166,-0.452218167199534
"157",0.210184427364143,0.481029308044621,0.605916985691235
"158",0.388254116708412,0.440018780498712,-0.828272897207124
"159",-0.135847843324491,0.399008252952803,-0.263160409628312
"160",-0.31861346918665,0.357997725406893,-0.0393842562202427
"161",-0.151888961424611,0.340085412298829,0.432199378925781
"162",-0.073237095812097,0.322173099190765,0.233193470821332
"163",0.141082475205417,0.304260786082702,-0.161524446888119
"164",-0.00136689808954193,0.315822777352421,-0.0282139803628789
"165",0.0587555866795488,0.32738476862214,-0.243019405851689
"166",0.166622634637536,0.338946759891859,-0.505569394529395
"167",-0.229358083259416,0.35689672326321,-0.127538640003794
"168",-0.0343153795064788,0.374846686634561,0.496261650771918
"169",0.20626298137105,0.392796650005912,-0.104675817176961
"170",0.41508970262245,0.43242302793675,0.1190872544408
"171",-0.121156856521683,0.472049405867588,-0.140521019745905
"172",-0.316658741034663,0.511675783798427,-0.195017042763764
"173",-0.164963251609329,0.535302601121124,0.330626659888205
"174",-0.16600364426936,0.558929418443821,-0.392925774174461
"175",0.11939097023712,0.582556235766518,0.165066639496362
"176",-0.0476078230872054,0.592291031263245,0.36383457117396
"177",0.102543494480097,0.602025826759971,0.245452391959932
"178",0.216723152449116,0.611760622256698,0.278519582194186
"179",-0.246969944253446,0.603927413219132,-0.356957468965686
"180",-0.0229549275542616,0.596094204181566,-0.0710495704273049
"181",0.189817342470661,0.588260995144001,-0.778078337614662
"182",0.355864626804795,0.581764239041198,1.12424096095401
"183",-0.0796230916658426,0.575267482938395,0.184688203527447
"184",-0.249666610918161,0.568770726835593,-0.319104115917432
"185",-0.0619994726994982,0.562039270157413,-0.500039797457915
"186",-0.0912058802282155,0.555307813479233,-0.173666875451018
"187",0.0988053599585606,0.548576356801054,0.204974392540386
"188",-0.128868479930176,0.534255342360907,-0.405386862430731
"189",0.0653946172207127,0.519934327920761,0.912902353458526
"190",0.109079780804513,0.505613313480614,0.358576535514873
"191",-0.242026635066885,0.501282096307573,-0.259255461240688
"192",-0.038720706346314,0.496950879134531,-0.458230172788217
"193",0.178845761719168,0.492619661961489,-0.0494254778806564
"194",0.303184976515218,0.523954500217283,0.363855371767499
"195",-0.0304725339027404,0.555289338473076,-0.236436477870336
"196",-0.174309794196784,0.58662417672887,-0.412314382532086
"197",0.0500768865128214,0.644529859993197,-0.205504709806019
"198",-0.00691178644466952,0.702435543257524,-0.695523756812855
"199",0.0880998288623144,0.760341226521851,-0.00231145618416584
"200",-0.200169293417693,0.783125260809673,-0.17088937849198
"201",0.0382853474899242,0.805909295097495,0.474798301712581
"202",0.0113793278200428,0.828693329385316,0.788163876494641
"203",-0.227237096088652,0.823514406454638,0.932103927934014
"204",-0.0449151342120647,0.81833548352396,0.735921738888104
"205",0.0979206792671128,0.813156560593282,-0.104062189460395
"206",0.284058637975013,0.759090899422636,-0.44933289419765
"207",-0.0203839942816396,0.705025238251991,-0.342201516970351
"208",-0.151637275981903,0.650959577081345,0.140302109300558
"209",0.130489754699333,0.605674205471888,-0.736163960171222
"210",0.0630333844164685,0.560388833862432,-0.2236509598789
"211",0.103595569202997,0.515103462252975,0.104199334544028
"212",-0.235469392877859,0.51781595592576,0.390863459352099
"213",0.0163079230806044,0.520528449598546,-0.53683637267915
"214",-0.0488510953300872,0.523240943271331,-0.474389847941244
"215",-0.185300842767858,0.510345160746907,-0.325044317979049
"216",-0.0244100125685625,0.497449378222482,0.60219295194608
"217",0.010319652622955,0.484553595698058,1.41288114287899
"218",0.258040051595527,0.461640191792422,-0.267460418287949
"219",-0.017404006146998,0.438726787886785,0.289539450160213
"220",-0.135768208223371,0.415813383981149,-0.280045175757778
"221",0.204404273459605,0.387686365721136,0.10650500701926
"222",0.12713474186762,0.359559347461122,-0.486694089328742
"223",0.113902032149947,0.331432329201109,-0.445334361351056
"224",-0.27519699826069,0.357419484353035,-0.082222486092345
"225",-0.00933523578031104,0.383406639504962,-0.189337868824651
"226",-0.112051965585157,0.409393794656888,-0.297341829071731
"227",-0.145639749205349,0.494399614981972,0.0913851990233772
"228",-0.00552275881562793,0.579405435307056,-0.573882676491428
"229",-0.0092178603619545,0.66441125563214,-0.181237219370185
"230",0.248995649619468,0.695958027702285,-0.702075698521753
"231",-0.0277414375076004,0.727504799772431,0.671770365435169
"232",-0.125481002012569,0.759051571842577,1.63406610856999
"233",0.230244011122134,0.752375623609611,0.537819388968255
"234",0.15020497156229,0.745699675376645,1.10060104916106
"235",0.115751546777297,0.739023727143679,-0.312108704820977
"236",-0.28874407905031,0.731337808078834,-0.231310487086558
"237",-0.0219135084923987,0.723651889013988,-0.701738380521589
"238",-0.13799378705655,0.715965969949142,-0.577972182892592
"239",-0.130939245368774,0.736466441648562,-0.605527196279788
"240",0.000346346237691583,0.756966913347982,-0.757313259585673
"241",-0.0269011606073627,0.777467385047402,-0.257361083640039
"242",0.241486228705112,0.850116943528678,-0.11951707683379
"243",-0.0368631194842984,0.922766502009955,0.300273652574344
"244",-0.114353111501935,0.995416060491231,-0.089241400489296
"245",0.25654936800042,1.05096323162561,0.97041072107397
"246",0.173437903218373,1.10651040275999,0.933167510021641
"247",0.117460846111715,1.16205757389437,0.434705657193919
"248",-0.302635496254522,1.17059013518117,-0.483316148226644
"249",-0.0350402387407407,1.17912269646797,0.385045858172774
"250",-0.164631199942412,1.18765525775477,-0.436546943412356
"251",-0.117081466824884,1.17243751290375,0.271957308921129
"252",0.00526699900366289,1.15721976805274,-0.184349101556405
