"","seasonal","trend","remainder"
"50",-0.29854722619258,0.38672586125394,-0.0881786350613604
"51",-0.152567241823287,0.395615958294729,0.278380768828559
"52",0.17895855915102,0.404506055335517,0.326940130613463
"53",0.28096254039478,0.400271755203052,0.519744357902167
"54",0.58566932336194,0.396037455070587,0.0623305378674722
"55",0.29820302671459,0.391803154938123,-0.690006181652712
"56",-0.0381424603757612,0.367879954502324,-0.329737494126563
"57",0.0686057309925829,0.343956754066526,0.324245085340891
"58",-0.187398297702293,0.320033553630728,-0.132635255928435
"59",-0.217153698041169,0.298648391987679,-0.0814946939465106
"60",-0.279061833311738,0.277263230344631,0.00179860296710738
"61",-0.289857177808585,0.255878068701582,0.537727379007003
"62",-0.284598160241537,0.269749399471125,0.014848760770412
"63",-0.129313873551097,0.283620730240669,-0.154476127318605
"64",0.258222302791592,0.297492061010212,-0.555714363801803
"65",0.353253070644071,0.305153142220865,-0.0870298814649351
"66",0.615128919151595,0.312814223431518,0.0103720089168873
"67",0.192103501772044,0.320475304642171,-0.512578806414214
"68",-0.115931644358468,0.341303255400829,0.587278732757638
"69",0.0354643852114678,0.362131206159488,0.304181808029044
"70",-0.207509532992473,0.382959156918147,0.00628973057432597
"71",-0.218417512041801,0.416071499863783,-0.0237654141219811
"72",-0.274966378993515,0.449183842809418,-0.0872731769659026
"73",-0.29033776394633,0.482296185755053,-0.191958421808723
"74",-0.267084437155329,0.493427748811038,-0.226343311655709
"75",-0.102406783757193,0.504559311867023,0.264140322990171
"76",0.341107367751636,0.515690874923008,0.100022208625356
"77",0.429132522010594,0.527098100736899,-0.0640669386474934
"78",0.647982343420739,0.538505326550791,0.24019728402847
"79",0.089202712671243,0.549912552364683,0.0467762129640743
"80",-0.190844173847415,0.556514005112354,-0.0654682415649392
"81",0.00487761257612484,0.563115457860026,0.160403008463849
"82",-0.225432869026857,0.569716910607698,-0.344284041580841
"83",-0.217860100676614,0.560969776907269,0.0201776203693451
"84",-0.269473932818786,0.55222264320684,0.0683520488936107
"85",-0.294621567055561,0.543475509506411,0.0890208674240605
"86",-0.241695551929562,0.574919071471196,-0.00760045834163314
"87",-0.130581198751949,0.60636263343598,0.182654586265969
"88",0.34368873114361,0.637806195400764,0.00975405415562591
"89",0.525860311573484,0.677600681715076,-0.65172965518856
"90",0.689157131440206,0.717395168029388,-0.469852804869594
"91",0.0918653256092646,0.757189654343701,-0.415177129052965
"92",-0.210558924475016,0.792885666010134,0.328272339464882
"93",-0.065668117471897,0.828581677676567,0.30237970809533
"94",-0.241916335215299,0.864277689343,0.768805960272299
"95",-0.248374971325539,0.903258743321781,0.485101931303758
"96",-0.251997879608354,0.942239797300562,-0.299533583692209
"97",-0.302710446727242,0.981220851279344,-0.276217679518085
"98",-0.219733982021042,0.957804624327097,-0.323706605806055
"99",-0.161805167818746,0.934388397374851,0.208670491993895
"100",0.343790377482131,0.910972170422605,0.293380858695264
"101",0.62067822110151,0.872626379172929,0.19096888662556
"102",0.729115346590517,0.834280587923254,0.42251712778623
"103",0.094004672843837,0.795934796673578,0.290397479982585
"104",-0.23010701201992,0.780879153127059,-0.550772141107139
"105",-0.135357255651079,0.76582350958054,-0.328621578029462
"106",-0.256964485677213,0.750767866034022,-0.322636697956808
"107",-0.27687580239025,0.730560193316485,-0.149563994626235
"108",-0.231987894165786,0.710352520598949,-0.0412905162331634
"109",-0.287357194439864,0.690144847881413,-0.244616910441549
"110",-0.184249157512192,0.673884570893794,0.797413400818398
"111",-0.185606288340606,0.657624293906174,-0.472018005565568
"112",0.320242402599486,0.641364016918555,0.193931838781959
"113",0.694704907152182,0.622421611800738,0.792004320447081
"114",0.729479368879232,0.60347920668292,0.043180176437848
"115",0.0956611130069334,0.584536801565102,-0.0524793830720356
"116",-0.245514742683412,0.553486429676562,-0.30797168699315
"117",-0.23803124113331,0.522436057788022,-0.284404816654712
"118",-0.258348905409511,0.491385685899482,-0.106354358089971
"119",-0.267116818766935,0.491395731868973,-0.224278913102038
"120",-0.196125449976744,0.491405777838464,0.15132014323828
"121",-0.271710150524143,0.491415823807955,0.00359456226618826
"122",-0.149077251967048,0.526061486094681,-0.376984234127633
"123",-0.210327038418222,0.560707148381407,-0.160534011563185
"124",0.295381169170583,0.595352810668134,-0.0889156309387168
"125",0.767024705666095,0.626894099544201,-0.270209101910296
"126",0.727998032218065,0.658435388420268,0.276067475161667
"127",0.0953337228070223,0.689976677296335,0.686175578496643
"128",-0.262858984153672,0.719323653247526,0.145046076306146
"129",-0.342594417866072,0.748670629198716,0.188515509067356
"130",-0.261552901282101,0.778017605149907,-0.106884301467806
"131",-0.259107796173674,0.778654033946298,-0.519546237772624
"132",-0.162002056286759,0.77929046274269,0.055353941744069
"133",-0.232066046114453,0.779926891539081,0.131851961775372
"134",-0.114037526484709,0.760446427080066,0.113709508304643
"135",-0.183863495509911,0.740965962621051,0.17795494538886
"136",0.233158276812875,0.721485498162037,-0.0376802994749115
"137",0.83449013775263,0.70217561347657,0.1751861135708
"138",0.661813942062773,0.682865728791103,-0.204540131753876
"139",0.0257595510590617,0.663555844105636,0.179160075935302
"140",-0.232801747133786,0.63516317876181,-0.0817382793280241
"141",-0.363676721292629,0.606770513417983,-0.0115178109253542
"142",-0.266638059056586,0.578377848074157,0.0349242511824291
"143",-0.256626192023127,0.566865209775761,-0.0149722932526344
"144",-0.11629168850066,0.555352571477365,-0.14112126190224
"145",-0.195215654812231,0.543839933178969,-0.0467300787834015
"146",-0.0810435452955263,0.552363520713999,-0.166570446818473
"147",-0.158697728080444,0.560887108249029,-0.402189380168584
"148",0.170746472432822,0.569410695784058,0.36483562248312
"149",0.902875521273321,0.60382814571361,-0.233381800786931
"150",0.597854317192691,0.638245595643161,0.0215959186641473
"151",-0.0402856415526361,0.672663045572713,-0.0407742095200767
"152",-0.197991882619648,0.694419409860567,0.205663618259081
"153",-0.378782748866946,0.716175774148422,-0.337393025281476
"154",-0.264888753711008,0.737932138436276,-0.0611764627252682
"155",-0.246451937484693,0.72885865478049,0.508569843704203
"156",-0.0626727169219272,0.719785171124704,0.312755902630504
"157",-0.201524510761889,0.710711687468918,0.436826218092971
"158",-0.106890701356015,0.687667821113945,0.0856172468420704
"159",-0.16163103592874,0.664623954758972,-0.00480081162218626
"160",0.175816997971034,0.641580088403998,-0.438855022475033
"161",0.87599114270907,0.597312766377152,-0.179185289386221
"162",0.548025363420198,0.553045444350305,0.240599518929497
"163",-0.0749814458320644,0.508778122323459,-0.433796676491394
"164",-0.143877078779674,0.476065700203187,0.162903944676487
"165",-0.348059255115244,0.443353278082916,-0.0952940229676719
"166",-0.226056121823372,0.410640855962644,0.334534693560728
"167",-0.224919712453611,0.406554593528871,0.0779248327747391
"168",-0.0587006910127596,0.402468331095099,-0.343767640082339
"169",-0.209513186857812,0.398382068661326,-0.188868881803515
"170",-0.134534310989156,0.392736010553291,-0.0462788913141345
"171",-0.166477430776072,0.387089952445255,0.203233094830817
"172",0.178938167590616,0.38144389433722,-0.560382061927836
"173",0.847121139306594,0.408747625421136,0.35731766267227
"174",0.496154938645305,0.436051356505052,0.302955763949643
"175",-0.111774567278068,0.463355087588968,-0.0314657640109004
"176",-0.0920165526367669,0.525759113253205,-0.433742560616438
"177",-0.319746999591099,0.588163138917441,-0.268416139326342
"178",-0.189855944821214,0.650567164581678,-0.460711219760464
"179",-0.206241158965926,0.669720869683743,0.0319146553821827
"180",-0.0577382572630583,0.688874574785808,0.02661318592725
"181",-0.216217739786633,0.708028279887874,0.32829410069876
"182",-0.147868768803218,0.702386584424623,0.577847157178595
"183",-0.171421346578616,0.696744888961373,0.919301762417243
"184",0.181653288267168,0.691103193498122,0.39172004423471
"185",0.83855443431316,0.662323176181411,0.513753788905429
"186",0.480739567176304,0.6335431588647,-1.114282726041
"187",-0.129910661389681,0.604763141547989,-0.474852480158308
"188",-0.0746964951882448,0.533750920056189,-0.0512612121679445
"189",-0.31167526182601,0.46273869856439,0.0528331696116203
"190",-0.178026016278585,0.391726477072591,-0.213700460794006
"191",-0.196868839873765,0.351388090969143,-0.154519251095377
"192",-0.0540860611879263,0.311049704865695,0.813626400422232
"193",-0.221131377295647,0.270711318762247,-0.0495799414666003
"194",-0.159434140874873,0.261037765983047,-0.101603625108174
"195",-0.174618006316152,0.251364213203848,-0.0767462068876951
"196",0.185883597224308,0.241690660424648,-0.427574257648956
"197",0.831270849815894,0.224161190434813,-0.174337249350707
"198",0.466229329404532,0.206631720444977,0.0859837563504902
"199",-0.147519608603003,0.189102250455142,-0.0415826418521388
"200",-0.0572538234230316,0.188380651113513,0.159676388809519
"201",-0.30388544232583,0.187659051771884,0.116226390553946
"202",-0.166790075366758,0.186937452430254,-0.0201473770634966
"203",-0.188402577778299,0.210218137926537,-0.021815560148238
"204",-0.0514826805766638,0.23349882342282,-0.182016142846156
"205",-0.223419045444834,0.256779508919103,-0.0333604634742691
"206",-0.164110062099015,0.315591575708673,-0.151481513609657
"207",-0.173377992227104,0.374403642498242,-0.201025650271138
"208",0.185533612878946,0.433215709287812,0.0197145991332426
"209",0.827854235438418,0.479849258369121,-0.468680626707538
"210",0.454788416834638,0.52648280745043,-0.195932363285067
"211",-0.162023678744495,0.573116356531739,-0.216073691387244
"212",-0.045603177538368,0.585876335516242,0.809596346722126
"213",-0.297967818931717,0.598636314500744,0.627883145830972
"214",-0.159811277153086,0.611396293485247,0.872675844867839
"215",-0.182958474962302,0.622997420768751,0.280637023593551
"216",-0.0482879770285941,0.634598548052255,-0.305011585283315
"217",-0.225576476002989,0.646199675335759,-0.42062319933277
"218",-0.168619115622596,0.647229390241369,-0.478610274618773
"219",-0.171934480327967,0.648259105146978,-0.476324624819011
"220",0.185381509696305,0.649288820052588,0.540720464551107
"221",0.824629885576296,0.644089735735328,-0.111158030011624
"222",0.443512435188276,0.638890651418068,0.0690782140936552
